host,target
3687916,3687872
1512330,727532
1222696,1222590
728004,984797
3051387,3051382
3055643,3055133
1265979,1021034
820570,865023
3057080,3057081
341139,341135
2038190,726909
3718596,3719022
1222594,1222590
1222809,1222799
682554,682793
680877,680876
2568986,727866
3055081,3055077
861061,861564
727845,921563
727385,727375
1554201,782306
1222054,1221948
2737150,727984
3057093,3057160
3325635,3325636
680076,679289
590175,814916
727762,727761
2254501,2254487
2737093,701848
728006,728007
727129,727389
1218982,1221837
1222054,1221947
3044910,341293
727388,727152
1021042,725296
820127,820053
3052912,682555
727766,727765
3324613,3324612
819989,820001
1222057,1222163
1907828,726891
1221951,1222136
826228,820125
728470,728467
725284,725295
726550,726795
1775465,679288
820580,820579
2833704,2833701
3564070,682444
820198,820205
2833695,725277
3324711,3324710
3567702,3567703
3686286,341139
1241418,3165577
1223357,686278
820054,820127
820421,820495
1221838,1218975
1222166,1222159
1422045,1856799
3052504,3052468
728243,728479
3055071,3055083
727393,727394
459181,459256
727272,727028
1222591,1222677
1222584,3161962
2607671,341136
728474,728471
1223320,1222851
728105,727869
1222376,1856745
728105,728094
1222252,1511291
1222375,1222383
3052475,3052520
727751,727506
728462,728706
1507979,1392133
3160714,3160711
1035004,1065730
3052473,3051374
1219068,2833751
1222163,3566576
3055087,3055157
3055603,3055587
3324708,727744
1223269,2258716
3044835,3051385
3051380,3052458
3044847,3051394
1512925,1221947
727287,727049
1056688,388104
819984,826224
984757,984758
1218982,2389651
3687956,3586969
3051380,3044832
727128,727133
3731891,726806
1422045,1222694
3051397,3051382
3052535,3052531
1248728,820570
868432,868408
728244,728249
1043996,820357
1392146,2833695
3044876,549467
728703,728700
1222587,3566588
826083,826224
726552,726788
1222273,1222382
820051,826224
682555,682558
1255163,726804
511050,511159
3044827,341290
3055133,3055643
3494485,921450
3055081,3055587
3056453,3055583
1030823,590179
820273,820199
3057073,3057091
3051388,3044841
686265,686259
2608391,2617220
727267,727028
3687830,341139
623048,921383
727030,726792
988607,988601
725274,726655
3325517,726789
820051,988859
3719021,3719045
3055077,3055080
1392088,2833716
680083,679289
2517618,2517617
728223,727985
728229,728231
820575,820576
2833713,2833702
1222062,1221955
1222169,1222063
3325560,3325561
3051381,3052478
683232,684030
3564073,682444
1392129,1392076
728110,728344
3044844,3051386
820424,820350
726897,726907
680084,680871
820296,820297
820347,820433
2569002,728822
1021040,1021130
341131,3162137
1221353,1221366
3325654,3325653
1222274,1222358
2606998,2606994
2563533,2563534
3719045,3719041
921395,921392
1908980,1908994
683231,682444
1909383,1909306
3588469,3588470
726812,727050
814917,814996
728326,728226
707974,707924
820351,820274
696240,680080
3044912,3044914
1222594,3161962
3056454,3056455
727745,727750
1222466,1222427
728482,984806
820348,820425
3325622,3325621
3052473,3051423
726789,726794
680873,680872
1221853,3567679
2258759,2598027
3687876,3687834
3052461,3051380
590182,814913
1222811,3567706
728350,728349
1222587,1222693
3566580,3566582
1222056,1221951
3162884,683229
3055079,3055587
1222271,1222376
1511293,727148
820127,864037
1221952,1422045
820576,826240
921395,921394
1907754,726653
1222485,1222590
820562,820421
1058162,388383
2617224,2617226
782233,868415
728005,727994
820001,818466
820425,820348
727845,727846
3329766,3329697
727766,727769
586448,725294
1002524,679298
728090,728092
1021413,725277
820297,820370
1222273,1222378
1222699,1222589
2472319,2594502
726574,726572
3051456,3044912
696237,696240
727155,727394
727139,727140
984788,984777
1511289,1512324
3493906,388500
1222593,820420
814903,807980
341140,341136
728704,728465
680445,679298
1222478,1222490
1221838,1218976
3324531,728233
684024,684815
2833757,2833712
682463,681664
728333,728105
1218983,649516
1222799,3566588
1222056,1221950
728564,728561
684023,684812
726816,726815
3055071,3055069
341135,341134
726892,727031
727848,727859
684809,920922
3622258,341302
864017,886211
728326,728339
1048648,782306
988591,988597
3055581,3055593
341137,607437
1222482,1856745
1856691,1222164
1255169,1255175
1218976,649516
2389655,2389653
1908433,1908443
814903,807804
3052504,3052535
1248720,820269
873559,873522
3055593,3055071
686265,686280
818446,819981
730132,730133
727268,727267
1514340,1021022
728706,728709
1339614,1401077
1551064,1551082
726666,726653
3687830,3687874
679298,680445
1856799,1222694
820208,820281
1222061,1222170
2252944,796299
680865,680864
820500,820497
2833758,2833718
590179,814912
680076,679295
1218985,850704
1221893,1222003
3719018,3718598
1222168,1222167
459181,546117
1511317,1512352
819980,819981
3056535,3056463
1222666,701848
684021,684809
820636,989299
682448,682449
726672,726651
1222700,3161966
3719259,3590234
686260,796444
2038240,730152
1218982,1218983
388383,688320
696237,696234
1115212,730153
1222061,3044828
1222483,2737147
3051424,3044894
3051385,3044835
3687917,3687915
1907981,1907971
1222597,1222560
2608401,683236
341304,814910
1223270,1223269
1909229,1909306
3687884,3687842
1222061,1222168
341307,341303
727029,726790
680082,680869
2737222,696255
1040303,3590171
3051373,3052455
1222146,727048
1512318,726815
1511315,984816
3493900,509280
1222587,3566586
820417,820274
1222803,1222697
3055591,3055157
1248712,820121
3056500,3055629
1222799,1222693
3044911,3044906
684027,683235
1392073,1392072
727528,727768
727510,727511
2568990,728094
820349,820423
727048,726810
3051391,3044827
1222057,3566578
1221933,1221893
820135,820061
3055597,3055667
3687918,3687872
1222170,1222061
864710,864711
1222003,1222042
3051458,3051456
1063311,1063784
727148,726909
3324715,3324714
728005,728243
1021018,1021021
820429,820423
3044834,3622153
820572,820571
850704,818447
3052531,3051450
682809,683238
1039779,2839255
1511295,1222168
726551,726811
1908062,1908058
727152,726913
3162884,684805
1222485,3161962
3055590,3055080
1907754,1907677
1339288,649516
726667,984722
728564,728565
1021022,725290
1222057,1222162
3051388,3044873
728086,728087
3051456,3051458
683238,684022
2833693,2833714
3719065,3719067
685603,685600
3687874,3687872
682445,920858
728469,728484
1222167,1222148
341298,3044831
683240,684029
686282,686280
3055648,3056519
1222481,1222480
680083,679295
3324517,3324516
728244,728233
388500,921450
1222479,3160705
3055591,3055087
728802,728808
682445,683234
1218977,1221840
3055667,3056462
3494483,3494499
1161143,2736332
688320,921407
563957,725291
3719018,3586975
3044832,341300
728104,727865
1909380,728703
1222677,1222485
3687872,3687876
1222702,3160708
818442,989273
728718,984818
3055629,3055154
3055600,3056470
1908690,1908613
727865,984782
1552815,1551083
3044827,807774
1222182,2606994
1222485,1222488
1021019,725279
3718596,3719020
1002757,820047
685596,696258
684804,684016
1021133,3220579
728236,728235
1223357,1223272
820062,820125
1222572,1222427
1337195,1218979
819980,818446
1222803,1222806
1511311,1222698
814910,814935
682443,683231
1002761,820200
1221955,1221956
1553068,1553072
2563534,2563533
1222487,1222533
3820620,388374
1908595,1908610
1021130,1021040
2420681,818445
820149,820223
820121,820195
3687875,3687874
2604908,2389665
1222055,3160690
1856760,1222588
3055579,3056452
727526,984767
820431,820496
728703,728465
3324711,727845
375526,814900
683238,820343
683239,683236
1218975,3161382
696234,696237
730133,730154
1222076,1222069
726790,727028
684818,684808
728461,728466
728701,728700
1221952,3566574
3056449,728482
1222166,1222060
3055090,3055600
1222167,3051375
726571,726570
681660,681659
2038205,2038200
2568980,727516
727988,727744
1650311,375045
3162872,681654
1222271,826232
725294,984722
1221852,3567684
730154,730133
3629744,3629743
3051388,3051393
680865,680076
1392088,1392080
819982,819979
1222595,1222480
728245,728224
1512925,1511283
341306,341303
3057119,3057087
726913,727150
2568978,3325621
3055597,3055069
984738,984749
1908687,726549
727150,726911
1908289,1908279
727052,727054
375045,3557625
820575,820502
688319,688318
3051387,3044840
1248720,3687956
3567690,3567691
1222485,3055580
680869,680081
727847,727848
683239,682448
826232,989287
984793,984782
682448,681660
3056514,3055578
1222003,1221957
1221837,1221844
1222784,1222591
1551089,1552824
837945,818444
1512348,728588
2737260,392641
341136,332810
688312,685599
728001,728240
1511309,728350
820574,820497
1554415,1554357
988603,988598
727055,727294
3052923,682555
727146,727136
727766,727994
1222168,3052456
1222171,1222174
1222798,2737241
1511293,984761
2607006,2607010
826238,820420
341302,563957
920872,920857
820495,989304
1553063,1553068
2258714,2597725
681663,681660
341302,341303
728244,984807
2594514,2594512
1222941,1222954
820444,820347
1511287,727055
726911,726896
728347,728345
1222689,1222584
820349,820429
1222490,3160705
1222595,1222489
984793,984783
3055591,3055090
782234,868414
988597,988602
820495,820581
1021039,725294
3051452,3052537
2737203,2737204
1222253,1222061
607437,823875
1222427,1222573
684039,684820
1056983,873559
984726,984727
3055070,3055579
2535630,726660
2833705,2833702
686272,686273
728728,728727
1909211,1909226
730155,921402
886211,864055
727526,727766
1512332,727633
1908536,1392076
3052503,3051421
3055119,3055154
820137,989276
679296,987740
1512927,727055
3051382,3044893
1255193,1255199
1296250,680880
728461,728703
1218977,1221839
728488,728244
3052918,682562
1221920,3566570
988591,988592
3052923,727862
727999,728002
684385,684812
3719041,3719068
1222698,1222804
1222387,1222394
684816,684039
1392093,1507979
1063311,1035004
680086,680082
728705,728700
679294,679298
820571,864151
3055075,3055582
1511305,683237
696243,681656
988622,988621
1222136,1222067
3055598,3056469
725285,725284
728224,728462
782243,782298
1512334,727771
2833699,2833693
1222700,1222590
3493927,3493929
726809,726570
1218983,1218982
727616,727627
682779,682545
727506,727746
681660,682451
820357,820274
1222589,1222483
1337195,3567679
3162888,684817
1222136,701848
341130,679288
728240,728243
1035457,590201
820500,820575
1021034,1021033
1222698,1222697
1222801,1222800
3055087,3055597
820202,820275
3055591,3056471
727287,727523
728716,728719
1222678,1222697
1218976,1218982
1222796,3160711
1509999,2283260
2517608,2527581
341139,850341
820051,989280
2535644,2535645
341300,3044831
726553,726653
1222030,1222067
1392090,2833718
681655,681664
820433,820495
727758,727757
820044,989271
1908533,2833694
727148,987422
1221840,1221849
686284,686279
1908059,727605
1221847,1221933
1248728,3586977
1225399,820422
728249,728244
688323,688324
3324515,728323
682456,681664
1856772,1422045
2038215,682555
1422045,1222270
726662,726659
1222698,728482
984777,984788
3731891,341290
988597,988591
727528,727752
681656,682454
728463,728701
820506,820421
1222703,1222693
820354,820428
2034544,814910
3044877,3051391
3055594,3055084
3220591,727144
618387,641483
1908048,1908058
437218,438280
728700,728464
1222560,3566586
1057499,688320
2258714,2597726
1222701,1222807
819113,818443
3044831,3044830
3687916,3687874
375045,3628007
3037922,686282
1222288,2607002
3324708,727505
1294293,3567679
726570,726810
727145,727387
3051373,3044846
1115722,1115721
727051,726812
818467,819989
3055088,3055083
3057071,3057072
1048131,3494493
3055158,3055156
1221847,818441
3324706,3324705
2472364,681664
728340,984792
726889,727134
685603,684811
726673,726672
2563530,989273
730152,868416
726797,726796
727038,727041
1021131,1021040
1422045,1223270
2038200,2038195
1511299,1512334
728463,728702
1221847,890322
2472409,2594508
2788684,649519
820074,989277
820199,820340
3055077,3055591
1218981,1221366
1222492,3567699
820133,820053
686278,782225
727984,728224
1024189,1021133
1339288,1218982
3052505,3052520
727762,984787
820052,820129
728714,728711
3056455,3055583
683242,682454
864703,820570
820593,864724
1223471,1223570
3044835,3051384
989283,989287
984723,984734
3052463,3051384
820357,820348
2833703,2956391
726660,726663
3052468,3051382
683597,682450
820348,820422
679297,680084
1222109,1221955
1222598,3567702
3719041,3719020
680082,679294
1222493,1222500
1040044,864725
1553066,811288
820421,989292
1221955,1222062
684814,685173
341303,341306
782296,868408
1392081,2833699
728722,984816
727506,700956
3055665,3055662
820126,820061
2258715,2258714
3055069,3055071
3467760,3467759
2833786,2833713
727628,727630
728322,728561
1163274,392641
1221846,1218984
2472364,2594506
3055089,3055600
680887,680099
820266,989287
3057078,3057077
1255172,727382
820421,989293
1392087,2833786
3586967,3687914
3044873,341313
3566674,3567261
1907985,727609
1221948,1222053
3044893,3051438
3037763,730142
3719064,3719042
3055154,3055119
864056,820201
341303,341305
679296,680085
3044844,3051391
3162860,341130
989277,988933
2833704,2833705
3586979,989301
1392078,2833692
3564061,680868
984738,984747
1554196,782242
820223,820297
3324488,3324506
1512336,1511301
3055581,3055664
1422641,649511
3052539,3052537
728340,984802
1263568,854360
3718599,3719022
820199,820296
551724,814900
681655,682452
3052463,3051397
3044835,3051397
2038190,726670
1908370,1908293
820357,820417
3057071,868433
1021043,1021041
3055116,3055069
726809,726810
3586403,3687830
680086,988594
682557,682555
1248712,3586963
820500,820574
1248198,1248712
1221848,3161933
820284,989284
865849,864699
685602,988624
818447,886211
686278,686275
682456,682452
1222042,1221893
3055600,3055157
727388,727391
1222063,819977
1218985,1267984
3687832,3687830
1553066,3052913
726567,726667
728800,728803
727388,727393
820574,820575
728084,728328
3557625,3628007
3719053,3719019
2737113,727746
1222570,728004
820502,826236
1422045,1222059
3051455,3052533
984771,984772
1221849,1218979
1222800,1856826
3718598,3719018
727757,727756
1222697,2389669
2568966,2535621
3055578,3055643
1296262,684032
727630,727632
1222477,1222378
3718596,682450
680076,680865
1161143,696047
1554198,1554204
3056463,3056500
3056501,3055648
3588475,826226
1035226,3052908
819987,820121
727389,727150
3564061,679302
727383,727131
1908062,1907985
820570,820505
823875,858129
1218979,649513
3324425,820444
3055591,3055597
727388,727387
988587,988586
728801,728800
3056463,3055629
341293,3044875
683229,684017
730137,730136
1296262,2594508
3056471,3055667
1021132,1021036
726890,726896
820051,988933
1549215,1549212
1222942,1221842
3056501,3055597
726672,726657
2608408,684027
820347,826234
3719259,688321
3162861,679289
1511293,727155
680445,680872
819985,819979
2389661,2604898
3467755,727039
3044846,3051388
2518458,2518457
3052520,3051424
1222169,820125
3051387,3052468
3055069,3055087
820203,820202
3733612,3733603
3055088,3055069
886211,864036
3564079,684809
3207121,726905
718488,717537
728824,728823
700639,726551
727507,727746
820359,820421
727845,728089
728249,728489
3055647,3055137
685596,685595
1218989,1221920
819983,818449
3719581,3719576
1909072,1909057
727149,984742
984793,984804
680875,680872
726558,726559
727509,727748
1222060,1221947
728806,728805
1222808,1222796
728483,728482
1392079,1392073
3044839,3051394
818454,819977
1222942,1222941
332818,341137
2833709,2833712
1021033,1021034
3820370,388382
728083,728327
3052908,682556
727515,727518
341129,726677
3052461,3051377
1221842,1222954
3719030,3718597
819982,820053
2034544,725294
1222387,1222383
2472499,2472454
3037763,730157
679296,680084
3719020,3719041
826224,818449
3567697,3567693
727513,727514
682452,683244
728482,728243
1248720,3718596
988608,988613
1222477,727772
1222360,1222427
819985,819986
820570,820579
921390,921387
728704,728804
680083,680865
1222802,1222796
728331,728330
3057074,3057157
1295061,341145
3055660,3055155
1222533,1222485
682463,683240
551832,551724
727605,727369
728223,728461
1021019,1021025
1221955,1222060
683238,683234
1222278,1222266
3051424,3052520
727860,727859
807980,814903
3324710,3324711
814901,815001
3052519,727148
984748,984749
1337195,649513
1512937,1222583
3056469,3056450
3056474,3056458
1296274,2594516
728222,728461
1222279,1222375
3052469,3052501
3586965,820148
820201,864056
3324515,728084
1221949,1222055
3220579,725291
727846,727628
820050,819982
682553,682550
1222055,3160696
726913,726911
1222215,820051
2833757,2833758
3324606,3324607
682448,683237
3494484,3494481
1222065,1222057
3055590,3056461
820571,820574
984749,984748
1221847,826083
2737075,795333
3718596,989289
727867,727628
3051374,3051376
2737113,700956
3324621,820370
820420,820426
680081,920797
726667,726567
727385,727382
3055069,682544
727511,727514
683240,683244
728566,728561
727031,727283
727290,727050
388378,511159
3494481,3494502
727865,988596
3052469,3051420
728588,728589
1222597,3567702
3002545,3002546
509277,782241
820431,820348
1222811,1222701
1221931,1221955
680874,680082
1248714,819978
1551064,1552815
728105,984802
1223347,715631
727844,728088
728326,728565
3568782,688325
2594153,2472319
2617218,2608391
3055579,3056451
3719018,683238
3566576,3566204
988583,987740
1222803,3057073
680088,680099
2594504,680090
1856787,1856786
341135,679294
1514340,2125854
1554202,1554198
341136,341129
1248728,1248726
3051375,3044845
682446,681662
341141,341152
1511305,1775475
1511297,681661
727763,727753
1554204,1553920
3567700,3567702
1222055,1221950
1222275,1222169
728722,728727
1222697,2389667
727291,727289
1908840,1908826
2833691,2518455
728480,728477
3055591,3055587
1221844,1221947
728723,728725
727507,700956
332814,3564058
682452,683251
726805,726806
728564,728800
2568974,727153
1221847,850704
1222454,3566580
1222358,727526
1511305,1512340
2038225,3055587
3056450,3056451
728579,728479
728821,728822
1392073,700639
3051385,3052463
1392130,1392085
2526196,725300
3162881,682447
727992,727989
3055073,3055582
3055629,3055592
3056518,3055647
683229,684023
820050,820130
3493902,3493903
1907674,725273
820519,820445
1222215,1222061
727044,727031
3056461,3056458
1218982,1221845
728804,728704
782226,877429
727031,727030
1222427,1222381
727370,727031
820296,820223
1221954,1222054
3051387,3052535
726797,726807
727267,727266
820058,820132
820431,820417
3051423,3044840
2421246,2421247
728487,728469
3324728,3324727
375044,375043
3051450,3052531
728349,728344
1222796,3161970
984749,984738
680080,696234
679289,679295
3055074,3055073
1222491,1222481
1223275,3166308
728244,728004
3588475,3588476
728467,728466
1222427,820347
1222482,1856733
3055587,3055586
868410,868492
2038200,3052463
1222480,1222481
684029,684028
826240,820495
1908536,1908613
3325624,3325623
725287,725286
1223273,686278
1908125,1908136
2472274,3002582
3055630,3056519
820496,820639
1512316,1511281
3564079,3564076
725288,725289
2121271,814910
727623,984773
686281,936460
3162861,679295
679293,920733
726813,726811
820001,820000
1221839,3160687
865023,820570
728241,728238
2737166,701848
1225389,820052
1222171,1222065
727627,727632
1553066,3052902
1222215,1222255
1392087,2833712
820283,820284
820430,820356
683234,682450
984797,984787
1221893,1221933
2737076,727506
820420,820500
1511311,728489
1002763,681662
820272,820198
728091,728085
864704,820570
727374,727368
3586963,988933
1221842,1422045
1856853,1222800
727149,726910
727274,727268
3057096,728818
341313,551724
1222796,1222690
1908918,1908903
3719043,3719041
341131,332811
680880,680099
3325617,727266
728588,728349
3628037,3628008
2389665,2604908
3055580,3056469
3719041,685173
375527,814925
820203,820274
984743,984752
726564,726553
1221948,1222060
3052914,682779
1222374,1222277
726567,984727
2737019,718488
727050,727035
728243,728483
3057071,3057092
3325520,3325521
3719019,3719025
820499,820572
1222772,1222666
3586975,3719064
820445,820444
727845,727607
820577,820571
3564073,3564070
1549217,814923
819989,819977
819988,989276
388104,3719576
684812,684385
2617212,2607671
3052908,3052909
3052460,3051379
3052455,3051376
1115719,686279
820055,819981
3494497,3494502
820211,820149
728006,728224
2737203,701848
3324425,3324426
1021041,725281
820266,820340
3162865,680076
726809,727049
3567705,3567708
1222270,1856718
819980,820052
375041,375042
3325619,727366
1248724,989293
1806934,686284
1222379,2389661
683234,684022
1907754,1907827
820562,989295
3162860,680077
2518457,2518458
3052912,3052983
3588472,3588473
3055626,3056501
685599,688319
1223270,1856853
3055628,3055117
1222800,3566590
3586977,989305
984801,988611
1392088,2833693
341293,3044932
680874,988594
1908998,727748
1551083,1552821
3494481,3494491
3055120,3055648
1222639,1222745
3052908,682555
726572,726557
988587,987600
1511291,1222252
3051438,3044893
1856705,1856718
3687872,988933
1222695,820568
726792,726805
726905,726892
920882,920883
2736963,2736964
3567684,3567685
3588476,3588475
727141,727140
1221920,2736907
1248714,3586965
819988,819987
1554196,1554199
1907985,1907908
728328,728327
920957,920972
3760555,823875
1223274,865849
1222586,1222585
3052504,3052457
820273,826232
681661,682449
726575,726557
1222173,3567687
730140,730150
2833713,726560
988598,988603
684021,920908
984787,984786
1511317,728821
1222059,705555
728472,728475
2304239,850117
2535629,2535628
3055667,3055090
684813,728343
1551083,1551064
3160699,3160702
1222696,1222803
3687872,3687873
3719022,3719044
3002539,3002538
2617224,2608401
3052472,3051457
1222277,1222268
1222782,1222697
1222593,1222639
1392073,2833693
728324,728085
3051382,3052462
3052478,3051397
3160687,3160123
590200,814927
3493934,3493907
341152,341141
388376,642863
727869,727866
3623083,826234
989295,989291
3564082,696258
1392073,2517612
819988,989272
3055600,3055648
1225397,820430
683230,682442
726806,984749
1908139,1908062
1021130,1509219
1222148,1221955
3055069,3055597
680099,680887
3566570,3566574
3323675,3323693
341129,332810
1222265,1512931
2833714,2833693
1222064,2606994
1021130,1021039
680083,680875
1222692,1222595
1221354,1218980
1222799,1222878
3324606,727983
1222782,728482
921401,921400
682447,682448
3052906,682553
3052964,682555
2568996,728483
680445,680874
3051374,3044826
375525,814901
680445,679296
3325619,727127
3586979,820495
1150923,921386
984813,984812
1221839,3160123
1221845,1218982
1222271,1222377
590201,814914
727052,727288
1222803,2389669
2736944,2736945
1221845,1221956
684820,684827
683233,920883
684804,684805
727765,984777
1222056,1222065
1154152,818444
727986,727983
3325650,3325651
1296266,1296262
3051454,3052457
1856841,1222800
782233,868413
727750,727753
1248198,988933
3719044,3719068
1856691,1222165
3044914,3044913
3055118,3055071
3686286,989273
3467755,3467756
341141,679300
2569496,511702
1222427,826234
1222666,1222491
727275,727285
3044826,3051393
727762,984779
680090,680080
727131,727383
3056514,3056449
685598,685597
341306,3044835
820129,820126
683237,988606
3687837,3687832
1908764,1908749
2736621,2833692
1222076,1222065
3055157,3055591
728001,728000
727288,984747
820495,820580
684385,685173
3052504,3051387
3057085,3057080
3052457,3051374
590186,814925
726811,727051
2121271,725294
1222701,1222692
3719053,3719042
1553913,1553911
3052950,682779
921394,921395
819978,819980
727605,727367
1909148,1909152
921403,921402
864036,864037
1908356,1908367
820572,820573
3055083,3055088
682559,682555
727130,726892
3051376,3051374
3051382,3051381
3044845,3044827
375535,814906
820137,820063
1165292,2254501
3055069,3055579
820274,820269
1221930,1221846
3562388,3564061
726789,726551
727628,727868
728091,728109
3055589,3056458
3719261,3719262
1222167,1222254
1907828,1907817
1222065,1221970
727393,727154
2833752,2833709
820001,818454
820371,820444
3052469,3051388
3051393,3051374
1222169,820124
725295,984722
3044874,3051422
3162860,3162864
3057122,3057157
682447,682441
727744,727749
727618,727619
726671,725294
1392082,2527581
727628,727629
728083,727844
728823,728808
1222109,820051
727609,727622
730132,921563
3687830,989273
886211,864131
1222801,2737258
1221956,726570
680084,679657
1002769,820505
1221958,1221844
1002765,820343
1422174,1218979
728240,728239
684807,684020
684016,728589
1222799,1222798
679291,680078
679296,679297
1221840,1221951
1021041,1021026
1296242,2594153
820505,820496
920757,920772
1401077,1294293
1552821,1552815
3051423,3052468
688317,920972
727766,727526
820125,989277
684811,685600
727148,984762
727266,727267
1222170,1222167
3687833,3687834
728084,728329
727509,727759
590177,815001
1222383,1222288
3719045,3719044
1511303,728011
727029,727289
682446,988609
341291,814900
727756,727755
1221853,1221849
1908059,727847
820278,820279
2564280,2472229
820494,820420
1221950,1221959
730156,730157
332820,823875
727516,727519
819977,820051
1222745,1222784
3052457,3051423
727769,727766
730149,921400
3493908,782231
1222595,1222598
3055589,3055077
727293,727055
341130,341136
341293,3044910
728086,728322
727866,984781
1222272,1222276
2833713,2833716
2389665,2389663
3055597,3055081
1222587,1222597
728588,728586
1222597,3566588
1392076,2833695
3055079,3055589
3051375,3051374
728349,728110
1221840,1221950
1218982,1339288
1422045,1856772
681233,680086
820148,820125
3044839,3051391
3051376,3051423
3718597,3719030
1222487,820346
819113,819987
1222162,2737019
1908917,1908903
3057072,3057074
1222484,2389665
2833691,726549
680871,680864
727626,988591
1512350,728727
920857,920858
705555,820204
820499,820573
1222889,1222803
3055088,3055070
3586973,3586975
818442,989272
820124,820131
1221851,1222030
1512330,727533
1257372,864701
686267,686266
868487,868495
1221960,3160690
727514,727511
1512348,728589
1222109,1222061
1222375,3566582
684025,988611
2471466,2594504
1222878,701848
819980,818444
3719044,3719020
820519,820592
1221837,2833719
3719019,3719048
728223,728462
814925,815003
727520,727509
3052902,811287
727287,727284
2604918,2389669
727289,727029
727052,727291
1222803,2389667
1222166,1222160
683230,684019
2736962,705555
3760555,996693
1222254,1222215
726788,726552
1512346,728489
1392089,2983530
728224,728469
680871,680084
1222030,1222136
1512344,728349
728324,921563
984792,984802
1222800,3566588
375043,375044
3719067,3719066
1021040,1021045
2737182,728323
2833691,2833694
1222783,1222782
727394,727155
1549217,1551089
1222268,2737056
2038200,2038205
726811,726796
727387,727388
728105,728344
728465,728226
1222358,1511295
1255178,1255172
375042,900395
684023,683235
3220599,727622
3052950,3052919
3044847,3044913
820054,820053
1221366,649514
726910,727152
3733603,3733612
618387,642932
682793,682554
727134,727128
1907904,1907908
1222381,820272
1222076,2606990
388384,388104
727747,727508
728322,728323
1218986,649516
1021131,1021039
814902,814901
1512318,726816
1002759,820126
341137,988583
1218989,1219058
1222485,1222427
727293,727294
1222109,1222255
3567678,3567685
1222065,1222076
3052531,3052536
3055667,3055597
3719094,3719088
727266,727271
782227,868408
820223,820296
727393,727155
3052463,3052467
3044835,3044839
2736944,704566
683233,920872
826236,820346
727628,727852
820420,820501
2833718,2833719
3044835,3044840
3057119,3057123
1807062,730159
3719018,3719020
682448,682021
1221950,1221841
3052923,727623
820202,820200
696246,696243
1221845,1221955
3052459,3051378
3052478,3051382
1221954,1221837
2564283,2564284
1221959,1222066
682450,682809
3324624,989292
388375,388387
685599,685592
3055643,728479
3051376,3044829
3055068,3055579
3055089,3055594
683237,682449
727609,727859
3055077,3055647
3052914,811281
819977,820000
3051422,3052502
684827,684816
984767,984768
1021042,1021041
730159,921407
868433,868495
3687872,680874
3055089,3055084
819987,819988
1222268,1222374
3718597,3719018
726888,727128
1296246,680880
728465,728225
1222253,1222167
782242,782298
341138,814911
681662,820203
1511303,1222486
1856678,1856691
1908443,1908447
684026,683234
2563530,2563531
727505,727510
3051423,3052535
684026,683597
1039858,1223274
726653,726666
820359,820347
1909365,1909380
3052900,811286
3052474,3052454
3055584,3056454
1553913,1553920
2737076,727507
2833716,2833718
1221851,1221961
375536,814908
642863,618387
1222159,1222054
868417,868420
1221954,2389651
3055075,3055072
726561,726560
3044829,3051374
3629743,3629744
727768,727528
3686287,3686293
1908058,1908062
681653,682441
726550,726789
1222067,3567687
728483,728244
2608416,685600
680871,680076
726901,726898
3162888,684806
989275,988754
1337195,3566570
1908216,728087
1218975,2833719
727510,727266
1248724,3719041
820202,820276
727154,727149
1221955,1222064
3055068,3055133
820279,820280
868410,868408
3324429,728472
1908370,728804
727530,727532
3044841,3044873
3052907,682555
1218990,1337195
341134,920747
1267984,861237
1222376,3566582
1218983,1221848
1222702,1222584
1222270,1856706
684817,684028
728589,728349
3493900,782296
727045,984759
820426,886211
823875,856413
680878,680080
1222042,1221845
1222588,1856799
1223570,1223471
2253833,2252624
3052900,3052946
728574,728571
1222597,3566586
3044840,3051387
341313,3044873
820198,826232
3719048,3719043
341133,341132
727848,728100
818447,819976
679292,696237
820052,820126
3002544,3002543
1021044,1021026
681664,682453
1218987,1218988
727862,984792
728004,728244
1221920,1221851
727292,727274
1222590,1222484
3052913,811288
341129,726916
819979,864018
726560,726563
3719043,3719025
3055077,3055082
1218984,726570
3719088,3719087
3586965,820051
3052467,3051386
1222772,1222799
3493906,3493932
2738001,730155
3325618,3325617
727029,727028
3686287,3686286
683236,684023
1036112,814927
820421,989300
820269,820283
682444,682454
820061,820047
509276,509277
819986,818451
820355,820356
864710,865023
819983,819976
1222588,1222694
1223266,3166001
984778,984788
726551,726796
1856705,1856706
1909152,728226
1222053,1221954
728802,728563
1221851,1218979
3055071,3055593
1248718,989285
1909075,1908998
686266,686267
718488,704566
3564073,3564076
1218979,1221849
684025,683237
920783,920782
2518453,2518452
1259081,730147
1221970,1222065
726906,727045
820284,989288
1223267,1223266
392641,643209
984801,984802
2833702,2833703
680080,680867
684808,684019
2833717,2833699
3044932,3051392
3623079,3623078
3325762,3325763
1021019,2738654
1221841,1218989
726549,726788
3051439,3044847
3052461,3052460
2736997,698318
3586977,820444
1222486,3055070
3055082,3055587
1222801,820494
3052462,3051397
820354,820353
819984,818449
725291,984732
728106,728085
826224,819976
728800,728805
1021020,1021026
1907827,1907831
3493901,3493904
727983,727747
1296262,1296258
727044,727045
3052468,3052535
850117,818446
826240,820568
984739,984738
1222042,1222148
682555,682557
3057071,728721
3324513,3324512
683235,682440
826083,818449
3053002,3052902
3002586,3002585
728345,728563
820052,819980
