id,xmax,ymax,zmax,xmin,ymin,zmin,length,height,width,area,space,wall,door,window
418043,-4.8233,4.2954,2.5842,-5.8901,3.3962000000000003,1.841,0.0,0.0,0.0,0.0,1,0,0,0
418046,-4.8233,3.3657,2.7615,-5.8901,2.4666,1.841,0.0,0.0,0.0,0.0,1,0,0,0
418049,-4.9545,2.4361,2.7615,-5.426900000000001,1.8401,1.841,0.0,0.0,0.0,0.0,1,0,0,0
418055,-3.781,1.7791,2.7615,-4.8433,0.9344,1.841,0.0,0.0,0.0,0.0,1,0,0,0
418636,0.2097,0.8582,2.7615,-0.8526,0.0124,1.841,0.0,0.0,0.0,0.0,1,0,0,0
418639,1.4181,0.3309,2.7615,0.2859,-0.614,1.841,0.0,0.0,0.0,0.0,1,0,0,0
418642,-5.7913,-0.6445000000000001,2.7615,-6.2648,-1.3455,1.841,0.0,0.0,0.0,0.0,1,0,0,0
418645,-4.9195,0.3309,2.7615,-6.0509,-0.614,1.841,0.0,0.0,0.0,0.0,1,0,0,0
418648,-3.781,0.8582,2.7615,-4.8433,0.0124,1.841,0.0,0.0,0.0,0.0,1,0,0,0
419210,-0.9136,0.4696,2.7615,-1.098,0.0122,1.841,0.0,0.0,0.0,0.0,1,0,0,0
419219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
419727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
419730,-5.579,-1.376,2.7615,-6.2495,-2.5482,1.841,0.0,0.0,0.0,0.0,1,0,0,0
419826,1.632,-0.6445000000000001,2.7615,1.1595,-1.3455,1.841,0.0,0.0,0.0,0.0,1,0,0,0
479960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
482943,1.2564,4.2954,2.7615,0.1896,3.3962000000000003,1.841,0.0,0.0,0.0,0.0,1,0,0,0
482946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
483281,-0.1914,4.5143,2.7615,-1.5194,3.3352,1.841,0.0,0.0,0.0,0.0,1,0,0,0
483287,1.2564,3.3657,2.7615,0.1896,2.4666,1.841,0.0,0.0,0.0,0.0,1,0,0,0
483290,0.7933,2.4361,2.7615,0.3208,1.8401,1.841,0.0,0.0,0.0,0.0,1,0,0,0
483293,0.2097,1.7791,2.7615,-0.8526,0.9344,1.841,0.0,0.0,0.0,0.0,1,0,0,0
775246,-1.5194,4.5143,2.7615,-2.2814,3.4627,1.841,0.0,0.0,0.0,0.0,1,0,0,0
775522,-2.3523,4.5143,2.7615,-3.1143,3.4627,1.841,0.0,0.0,0.0,0.0,1,0,0,0
775525,-3.1143,4.5143,2.7615,-4.4423,3.3352,1.841,0.0,0.0,0.0,0.0,1,0,0,0
775602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1002454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1002781,-0.5084000000000001,-1.0699,2.7615,-1.3618,-2.1974,1.841,0.0,0.0,0.0,0.0,1,0,0,0
1003894,-3.3488,-0.5335,2.7615,-4.1215,-1.6063999999999998,1.841,0.0,0.0,0.0,0.0,1,0,0,0
1003897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1003905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1004065,-1.462,-0.5213,2.7615,-2.1172,-1.0516,1.841,0.0,0.0,0.0,0.0,1,0,0,0
1079040,-4.8233,4.2954,4.6025,-5.8901,3.3962000000000003,3.682,0.0,0.0,0.0,0.0,1,0,0,0
1079042,-4.8233,3.3657,4.6025,-5.8901,2.4666,3.682,0.0,0.0,0.0,0.0,1,0,0,0
1079044,-4.9545,2.4361,4.6025,-5.426900000000001,1.8401,3.682,0.0,0.0,0.0,0.0,1,0,0,0
1079046,-3.781,1.7791,4.6025,-4.8433,0.9344,3.682,0.0,0.0,0.0,0.0,1,0,0,0
1079049,0.2097,0.8582,4.6025,-0.8526,0.0124,3.682,0.0,0.0,0.0,0.0,1,0,0,0
1079051,1.4181,0.3309,4.6025,0.2859,-0.614,3.682,0.0,0.0,0.0,0.0,1,0,0,0
1079053,-5.7913,-0.6445000000000001,4.6025,-6.2648,-1.3455,3.682,0.0,0.0,0.0,0.0,1,0,0,0
1079055,-4.9195,0.3309,4.6025,-6.0509,-0.614,3.682,0.0,0.0,0.0,0.0,1,0,0,0
1079057,-3.781,0.8582,4.6025,-4.8433,0.0124,3.682,0.0,0.0,0.0,0.0,1,0,0,0
1079061,-0.9136,0.4696,4.6025,-1.098,0.0122,3.682,0.0,0.0,0.0,0.0,1,0,0,0
1079062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1079067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1079069,-4.9757,-1.3394,4.6025,-6.2495,-2.5482,3.682,0.0,0.0,0.0,0.0,1,0,0,0
1079071,1.632,-0.6445000000000001,4.6025,1.1595,-1.3455,3.682,0.0,0.0,0.0,0.0,1,0,0,0
1079073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1079075,1.2564,4.2954,4.6025,0.1896,3.3962000000000003,3.682,0.0,0.0,0.0,0.0,1,0,0,0
1079077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1079081,0.1591,4.5143,4.6025,-1.6413,2.7165,3.682,0.0,0.0,0.0,0.0,1,0,0,0
1079082,1.2564,3.3657,4.6025,0.1896,2.4666,3.682,0.0,0.0,0.0,0.0,1,0,0,0
1079084,0.7933,2.4361,4.6025,0.3208,1.8401,3.682,0.0,0.0,0.0,0.0,1,0,0,0
1079086,0.2097,1.7791,4.6025,-0.8526,0.9344,3.682,0.0,0.0,0.0,0.0,1,0,0,0
1079098,-1.4452,4.5143,4.6025,-2.2814,3.3749,3.682,0.0,0.0,0.0,0.0,1,0,0,0
1079103,-2.3523,4.5143,4.6025,-3.1938,3.3749,3.682,0.0,0.0,0.0,0.0,1,0,0,0
1079105,-3.0615,4.5143,4.6025,-4.7928,2.7165,3.682,0.0,0.0,0.0,0.0,1,0,0,0
1079107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1079109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1079116,-3.3381000000000003,-0.5335,4.6025,-4.1215,-1.6063999999999998,3.682,0.0,0.0,0.0,0.0,1,0,0,0
