id,xmax,ymax,zmax,xmin,ymin,zmin,length,height,width,area,space,wall,door,window
418055,-12.40494,5.837079238,9.06,-15.89024531,3.06566142,6.04,0.0,0.0,0.0,9.659237225648925,1,0,0,0
418636,0.687968625,2.81566142,9.06,-2.797336682,0.04066142,6.04,0.0,0.0,0.0,9.67172222545443,1,0,0,0
418648,-12.40494,2.81566142,9.06,-15.89024531,0.04066142,6.04,0.0,0.0,0.0,9.671722225453925,1,0,0,0
483293,0.687968625,5.837079238,9.06,-2.797336682,3.06566142,6.04,0.0,0.0,0.0,9.65923722564892,1,0,0,0
1002781,-1.667855827,-3.510186605,9.06,-4.467855827,-7.209388082,6.04,0.0,0.0,0.0,10.357764137157798,1,0,0,0
1079046,-12.40494,5.837079238,15.1,-15.89024531,3.06566142,12.08,0.0,0.0,0.0,9.65923722564892,1,0,0,0
1079049,0.687968625,2.81566142,15.1,-2.797336682,0.04066142,12.08,0.0,0.0,0.0,9.67172222545443,1,0,0,0
1079057,-12.40494,2.81566142,15.1,-15.89024531,0.04066142,12.08,0.0,0.0,0.0,9.671722225453925,1,0,0,0
1079086,0.687968625,5.837079238,15.1,-2.797336682,3.06566142,12.08,0.0,0.0,0.0,9.65923722564892,1,0,0,0
1079185,-12.40494,5.837079238,18.12,-15.89024531,3.06566142,15.1,0.0,0.0,0.0,9.65923722564892,1,0,0,0
1079188,0.687968625,2.81566142,18.12,-2.797336682,0.04066142,15.1,0.0,0.0,0.0,9.67172222545443,1,0,0,0
1079196,-12.40494,2.81566142,18.12,-15.89024531,0.04066142,15.1,0.0,0.0,0.0,9.671722225453925,1,0,0,0
1079225,0.687968625,5.837079238,18.12,-2.797336682,3.06566142,15.1,0.0,0.0,0.0,9.65923722564892,1,0,0,0
1079250,-1.667855827,-3.510186605,18.12,-4.467855827,-7.209388082,15.1,0.0,0.0,0.0,10.357764137157783,1,0,0,0
1079383,-12.40494,5.837079238,21.14,-15.89024531,3.06566142,18.12,0.0,0.0,0.0,9.65923722564892,1,0,0,0
1079386,0.687968625,2.81566142,21.14,-2.797336682,0.04066142,18.12,0.0,0.0,0.0,9.67172222545443,1,0,0,0
1079394,-12.40494,2.81566142,21.14,-15.89024531,0.04066142,18.12,0.0,0.0,0.0,9.671722225453925,1,0,0,0
1079423,0.687968625,5.837079238,21.14,-2.797336682,3.06566142,18.12,0.0,0.0,0.0,9.65923722564892,1,0,0,0
1079448,-1.667855827,-3.510186605,21.14,-4.467855827,-7.209388082,18.12,0.0,0.0,0.0,10.357764137157783,1,0,0,0
1079581,-12.40494,5.837079238,24.16,-15.89024531,3.06566142,21.14,0.0,0.0,0.0,9.65923722564892,1,0,0,0
1079584,0.687968625,2.81566142,24.16,-2.797336682,0.04066142,21.14,0.0,0.0,0.0,9.67172222545443,1,0,0,0
1079592,-12.40494,2.81566142,24.16,-15.89024531,0.04066142,21.14,0.0,0.0,0.0,9.671722225453925,1,0,0,0
1079621,0.687968625,5.837079238,24.16,-2.797336682,3.06566142,21.14,0.0,0.0,0.0,9.65923722564892,1,0,0,0
1079646,-1.667855827,-3.510186605,24.16,-4.467855827,-7.209388082,21.14,0.0,0.0,0.0,10.357764137157783,1,0,0,0
1107478,-12.40494,5.837079238,27.18,-15.89024531,3.06566142,24.16,0.0,0.0,0.0,9.65923722564892,1,0,0,0
1107481,0.687968625,2.81566142,27.18,-2.797336682,0.04066142,24.16,0.0,0.0,0.0,9.67172222545443,1,0,0,0
1107489,-12.40494,2.81566142,27.18,-15.89024531,0.04066142,24.16,0.0,0.0,0.0,9.671722225453925,1,0,0,0
1107518,0.687968625,5.837079238,27.18,-2.797336682,3.06566142,24.16,0.0,0.0,0.0,9.65923722564892,1,0,0,0
1107543,-1.667855827,-3.510186605,27.18,-4.467855827,-7.209388082,24.16,0.0,0.0,0.0,10.357764137157783,1,0,0,0
1107568,-12.40494,5.837079238,30.2,-15.89024531,3.06566142,27.18,0.0,0.0,0.0,9.65923722564892,1,0,0,0
1107571,0.687968625,2.81566142,30.2,-2.797336682,0.04066142,27.18,0.0,0.0,0.0,9.67172222545443,1,0,0,0
1107579,-12.40494,2.81566142,30.2,-15.89024531,0.04066142,27.18,0.0,0.0,0.0,9.671722225453925,1,0,0,0
1107608,0.687968625,5.837079238,30.2,-2.797336682,3.06566142,27.18,0.0,0.0,0.0,9.65923722564892,1,0,0,0
1107633,-1.667855827,-3.510186605,30.2,-4.467855827,-7.209388082,27.18,0.0,0.0,0.0,10.357764137157783,1,0,0,0
1107658,-12.40494,5.837079238,33.22,-15.89024531,3.06566142,30.2,0.0,0.0,0.0,9.65923722564892,1,0,0,0
1107661,0.687968625,2.81566142,33.22,-2.797336682,0.04066142,30.2,0.0,0.0,0.0,9.67172222545443,1,0,0,0
1107669,-12.40494,2.81566142,33.22,-15.89024531,0.04066142,30.2,0.0,0.0,0.0,9.671722225453925,1,0,0,0
1107698,0.687968625,5.837079238,33.22,-2.797336682,3.06566142,30.2,0.0,0.0,0.0,9.65923722564892,1,0,0,0
1395425,-12.40494,5.837079238,3.02,-15.89024531,3.06566142,-7.8e-14,0.0,0.0,0.0,9.659237225648967,1,0,0,0
1395439,0.687968625,5.837079238,3.02,-2.797336682,3.06566142,-7.8e-14,0.0,0.0,0.0,9.65923722564892,1,0,0,0
1395447,-1.667855827,-3.610186605,3.02,-3.552246249,-7.254388082,-7.8e-14,0.0,0.0,0.0,6.867098363265301,1,0,0,0
1395453,-12.40494,2.81566142,3.02,-15.89024531,0.03998558,-7.8e-14,0.0,0.0,0.0,9.674077735354766,1,0,0,0
1400224,-12.40494,2.81566142,6.04,-15.89024531,0.04066142,3.02,0.0,0.0,0.0,9.671722225453925,1,0,0,0
1400225,-12.40494,5.837079238,6.04,-15.89024531,3.06566142,3.02,0.0,0.0,0.0,9.65923722564892,1,0,0,0
1400227,0.687968625,5.837079238,6.04,-2.797336682,3.06566142,3.02,0.0,0.0,0.0,9.65923722564892,1,0,0,0
3911870,0.687968625,5.837079238,12.08,-2.797336682,3.06566142,9.06,0.0,0.0,0.0,9.65923722564892,1,0,0,0
3912238,-12.40494,5.837079238,12.08,-15.89024531,3.06566142,9.06,0.0,0.0,0.0,9.65923722564892,1,0,0,0
3912252,0.687968625,2.81566142,12.08,-2.797336682,0.04066142,9.06,0.0,0.0,0.0,9.67172222545443,1,0,0,0
3912254,-12.40494,2.81566142,12.08,-15.89024531,0.04066142,9.06,0.0,0.0,0.0,9.671722225453925,1,0,0,0
3913234,-1.667855827,-3.510186605,12.08,-4.467855827,-7.209388082,9.06,0.0,0.0,0.0,10.357764137157783,1,0,0,0
4023157,0.687968625,2.81566142,6.04,-2.697336682,0.14066142,3.02,0.0,0.0,0.0,9.055691694806924,1,0,0,0
4023357,0.750830755,5.828961737,6.93e-14,-2.789419945,3.065661418,-5.05,0.0,0.0,0.0,9.782634778403924,1,0,0,0
4023361,0.890632095,2.815661418,6.93e-14,-2.789419945,-0.160014421,-5.05,0.0,0.0,0.0,10.950641939349726,1,0,0,0
4024043,-12.39432951,2.815661418,6.93e-14,-16.07746876,0.04066142,-5.05,0.0,0.0,0.0,10.221551993306916,1,0,0,0
