id,xmax,ymax,zmax,xmin,ymin,zmin,length,height,width,area,space,wall,door,window
3044873,-6.59715698718079,7.0806614202295,12.0799999999997,-9.0522462494129,6.98066142022949,9.05999999999967,2.45508926223211,3.02,0,6.81036957194097,0,1,0,0
3044874,-8.2522462494129,4.08998557989591,12.0799999999997,-9.05224624941291,3.88998557989591,9.05999999999967,0.800000000000003,3.02,0,1.8120000000000058,0,1,0,0
3044875,-8.1522462494129,4.08998557989591,12.0799999999997,-8.35224624941291,0.389985579895908,9.05999999999967,3.6,3.02,0,10.87199999999997,0,1,0,0
3044876,-6.05224624941291,0.389985579895902,12.0799999999997,-6.25224624941292,-0.160014420104089,9.05999999999967,0.499999999999991,3.02,0,1.3589999999999993,0,1,0,0
3044877,-6.49715698718079,7.48066142022949,12.0799999999997,-6.69715698718079,5.88998557989591,9.05999999999967,1.59067584033358,3.02,0,4.350841037807401,0,1,0,0
3044893,-2.89733668186276,3.34066142022948,12.0799999999997,-3.6772462494129,3.24066142022947,9.05999999999967,0.779909567550145,3.02,0,1.8268268940014392,0,1,0,0
3044894,-6.1022462494129,6.73066142022949,12.0799999999997,-6.59715698718079,6.63066142022949,9.05999999999967,0.494910737767888,3.02,0,1.0416304280590212,0,1,0,0
3044906,-6.0549400005461,2.1399855798959,12.0799999999997,-6.25494000054611,0.839985579895904,9.05999999999967,1.3,3.02,0,3.9259999999999993,0,1,0,0
3044908,-6.0549400005461,3.9399855798959,12.0799999999997,-6.2549400005461,2.6399855798959,9.05999999999967,1.3,3.02,0,3.9259999999999993,0,1,0,0
3044910,-6.0549400005461,0.839985579895904,12.0799999999997,-6.25494000054611,0.289985579895911,9.05999999999967,0.450000000000002,3.02,0,1.6609999999999774,0,1,0,0
3044911,-6.0549400005461,2.6399855798959,12.0799999999997,-6.2549400005461,2.1399855798959,9.05999999999967,0.5,3.02,0,1.5099999999999993,0,1,0,0
3044912,-6.0549400005461,4.43998557989591,12.0799999999997,-6.2549400005461,3.9399855798959,9.05999999999967,0.5,3.02,0,1.5099999999999996,0,1,0,0
3044913,-6.0549400005461,5.98998557989591,12.0799999999997,-6.2549400005461,5.73998557989591,9.05999999999967,0.150000000000006,3.02,0,0.7550000000000171,0,1,0,0
3044914,-6.0549400005461,5.73998557989591,12.0799999999997,-6.25494000054611,4.43998557989591,9.05999999999967,1.3,3.02,0,3.9260000000000006,0,1,0,0
3044932,-7.65224624941292,0.389985579895916,12.0799999999997,-7.75224624941292,-0.110014420104085,9.05999999999967,0.500000000000001,3.02,0,1.0569999999999997,0,1,0,0
3047946,-12.0061353778668,7.32747017944044,3.01999999999967,-12.0361353778668,7.12747017944051,-1.03955244412646e-13,0.184999999999938,3.01999999999975,0,0.603999999999762,0,1,0,0
3047947,-12.0211353778668,7.15747017944051,3.01999999999967,-12.2037386965485,7.12747017944051,-1.03955244412646e-13,0.182603318681677,3.01999999999975,0,0.5061620224186417,0,1,0,0
3047972,-9.32221428592095,0.23998557989585,3.01999999999967,-9.35221428592095,0.039985579896074,-1.03955244412646e-13,0.184999999999776,3.01999999999975,0,0.6039999999992786,0,1,0,0
3047973,-9.15224624941293,0.23998557989585,3.01999999999967,-9.33721428592095,0.20998557989585,-1.03955244412646e-13,0.184968036508019,3.01999999999975,0,0.5133034702541794,0,1,0,0
3051373,-8.9522462494129,7.5306614202295,15.1,-12.3049400005462,7.33066142022949,12.0799999999997,3.25269375113325,3.02,0,7.723135128425455,0,1,0,0
3051374,-8.9522462494129,7.4806614202295,15.0999999999997,-9.15224624941291,-0.160014420104089,12.0799999999997,7.59067584033358,3.02,0,22.261841037807397,0,1,0,0
3051375,-9.05224624941291,0.0399855798959217,15.0999999999997,-12.3049400005462,-0.160014420104089,12.0799999999997,3.25269375113325,3.02,0,7.1191351284244035,0,1,0,0
3051376,-6.1549400005461,0.489985579895921,15.0999999999997,-9.05224624941291,0.289985579895912,12.0799999999997,2.89730624886681,3.02,0,8.14586487157775,0,1,0,0
3051377,-10.3022462494129,1.33998557989592,15.0999999999997,-11.0522462494129,1.18998557989592,12.0799999999997,0.600000000000022,3.02,0,2.2650000000000605,0,1,0,0
3051378,-10.9022462494129,6.18066142022949,15.0999999999997,-11.0522462494129,1.26498557989592,12.0799999999997,4.84067584033357,3.02,0,14.618841037807398,0,1,0,0
3051379,-10.3022462494129,6.18066142022949,15.0999999999997,-10.9772462494129,6.03066142022949,12.0799999999997,0.600000000000022,3.02,0,1.8120000000000587,0,1,0,0
3051380,-10.3022462494129,6.10566142022949,15.0999999999997,-10.4522462494129,1.26498557989592,12.0799999999997,4.84067584033357,3.02,0,14.165841037807395,0,1,0,0
3051381,-3.00233668186275,6.7300444211494,15.0999999999997,-3.7522462494129,6.5300444211494,12.0799999999997,0.699909567550145,3.02,0,2.2647268940014365,0,1,0,0
3051382,-3.6022462494129,6.6300444211494,15.0999999999997,-3.75224624941291,-0.160014420104045,12.0799999999997,6.69005884125345,3.02,0,19.807966349399514,0,1,0,0
3051383,-3.00233668186275,0.039985579895956,15.0999999999997,-3.67724624941291,-0.160014420104045,12.0799999999997,0.674909567550155,3.02,0,1.4117268940014687,0,1,0,0
3051384,-3.00233668186276,1.69066142022947,15.0999999999997,-3.67724624941291,1.54066142022947,12.0799999999997,0.67490956755015,3.02,0,1.811726894001451,0,1,0,0
3051385,-3.00233668186276,5.0300444211494,15.0999999999997,-3.6772462494129,4.8800444211494,12.0799999999997,0.674909567550145,3.02,0,1.81172689400144,0,1,0,0
3051386,-3.6772462494129,5.98998557989591,15.0999999999997,-6.1549400005461,5.78998557989591,12.0799999999997,2.4776937511332,3.02,0,4.644135128422276,0,1,0,0
3051387,-3.67724624941291,0.489985579895912,15.0999999999997,-6.15224624941291,0.289985579895904,12.0799999999997,2.47500000000001,3.02,0,4.636000000000032,0,1,0,0
3051388,-7.65224624941292,7.48066142022949,15.0999999999997,-7.75224624941292,7.03066142022949,12.0799999999997,0.450000000000001,3.02,0,1.057000000000005,0,1,0,0
3051391,-6.1549400005461,5.98998557989592,15.0999999999997,-9.0522462494129,5.78998557989591,12.0799999999997,2.89730624886681,3.02,0,8.145864871577748,0,1,0,0
3051392,-6.15224624941292,-0.0600144201040791,15.0999999999997,-9.05224624941291,-0.160014420104089,12.0799999999997,2.9,3.02,0,2.95399999999999,0,1,0,0
