id,xmax,ymax,zmax,xmin,ymin,zmin,length,height,width
820379,-845.785582655684,-833.018660476933,2658.99999999997,-1113.78558265568,-888.189509902365,2411.99999999997,,210,260
820380,-185.165602680496,-720.018660476931,2628.5,-391.665602680496,-791.633927076083,2525.5,,100,100
820409,-1275.78558265568,-527.018660477329,2629.57870370367,-1340.78558265568,-560.689509902759,2515.99999999997,,109.5,65
820452,-517.785582655684,-834.018660476932,2968,-655.785582655684,-888.189509902364,2759.08739970608,,165,130
820453,-845.785582655684,-833.018660476933,2960.99999999997,-1113.78558265568,-888.189509902365,2713.99999999997,,210,260
820454,-185.165602680496,-720.018660476931,2930.5,-391.665602680496,-791.633927076083,2827.5,,100,100
820483,-1275.78558265568,-527.018660477329,2931.57870370367,-1340.78558265568,-560.689509902759,2817.99999999997,,109.5,65
820526,-517.785582655684,-834.018660476932,3270,-655.785582655684,-888.189509902364,3061.08739970608,,165,130
820527,-845.785582655684,-833.018660476933,3262.99999999997,-1113.78558265568,-888.189509902365,3015.99999999997,,210,260
820528,-185.165602680496,-720.018660476931,3232.5,-391.665602680496,-791.633927076083,3129.5,,100,100
820557,-1275.78558265568,-527.018660477329,3233.57870370367,-1340.78558265568,-560.689509902759,3119.99999999997,,109.5,65
820600,-517.785582655684,-834.018660476932,3572,-655.785582655684,-888.189509902364,3363.08739970608,,165,130
820601,-845.785582655684,-833.018660476933,3564.99999999997,-1113.78558265568,-888.189509902365,3317.99999999997,,210,260
820602,-185.165602680496,-720.018660476931,3534.5,-391.665602680496,-791.633927076083,3431.5,,100,100
820631,-1275.78558265568,-527.018660477329,3535.57870370367,-1340.78558265568,-560.689509902759,3421.99999999997,,109.5,65
864732,-515.665567775926,-834.018660476932,3874.00000000003,-653.665567775926,-888.189509902364,3665.08739970611,,165,130
864733,-843.814988406535,-833.018660476933,3867.00000000003,-1111.81498840654,-888.189509902365,3620.00000000003,,210,260
864734,-185.165602680496,-718.018660476931,3836.50000000003,-391.665602680496,-789.633927076083,3733.50000000003,,100,100
921433,458.646704075258,1334.83615442989,4181.5,409.475854649041,1196.83615442961,4038.5,,105.5,130
921434,458.646704073541,1033.23615333259,4181.5,409.475854647324,895.236153332309,4038.5,,105.5,130
921435,182.075854651434,1810.40700275797,4181.49999999998,34.075854651434,1761.23615333254,4038.49999999999,,105.5,140
921436,377.475854645595,1810.40700275797,4152.0787037037,317.475854645595,1764.23615333254,4038.5,,105.5,60
921444,306.425661999806,779.207923769242,4159,259.411598030752,601.207923769242,4046,,109,170
921447,139.471838883868,546.388368723479,4153.5,67.8565722847153,339.888368723479,4050.5,,100,100
922076,-178.87058328866,1533.23699144838,4190.99999999998,-316.87058328866,1479.06614202295,3982.08739970606,,165,130
1021076,458.377328961936,1334.83615442989,240.499999999992,409.206479535719,1196.83615442961,97.4999999999923,,105.5,130
1021077,458.377328960218,1033.23615333275,240.499999999991,409.206479534001,895.236153332474,97.4999999999912,,105.5,130
1021078,181.806479538112,1810.40700275798,240.499999999976,33.8064795381116,1761.23615333255,97.4999999999759,,105.5,140
1021079,377.206479539008,1810.40700275798,214.578703703678,317.206479539007,1764.23615333255,100.999999999974,,105.5,60
1021080,-565.479146563783,1533.23699144838,244.499999999981,-693.479146563784,1478.06614202295,97.4999999999808,,109.5,120
1021081,-179.139958401981,1533.23699144838,242.999999999992,-447.139958401981,1478.06614202295,-4.0000000000078,,210,260
1021093,306.425661999806,778.236153332538,217.999999999992,259.411598030752,600.236153332538,104.999999999992,,109,170
1021096,139.412129059867,546.387780701568,212.499999999986,67.796862460715,339.887780701568,109.499999999986,,100,100
1218992,-1588.0245307016,269.212609485213,514.499999999949,-1659.63979730076,62.7126094852127,411.499999999949,,100,100
1219016,-2054.53389794824,-249.945974919957,519.999999999967,-2099.04796191729,-427.945974919957,406.999999999967,,109,170
1219017,-2035.63828648537,152.224874505456,516.578703703642,-2095.63828648537,108.554025080025,402.999999999938,,105.5,60
1219018,-1845.73996843053,-833.018660476929,542.499999999986,-2003.73996843053,-888.189509902361,399.499999999986,,105.5,150
1219019,-1758.6494190572,152.224874505455,542.999999999967,-1906.6494190572,105.554025080024,399.999999999967,,105.5,140
1219020,-1406.2878530157,-833.01866047693,546.999999999967,-1674.2878530157,-888.189509902362,297.999999999967,,210,260
1219076,-1389.0245307016,20.6976685031275,542.999999999967,-1401.0245307016,-17.9338579771492,530.999999999967,,150,100
1221854,-1588.0245307016,269.212609485213,816.499999999949,-1659.63979730076,62.7126094852127,713.499999999949,,100,100
1221878,-2054.53389794824,-249.945974919957,821.999999999967,-2099.04796191729,-427.945974919957,708.999999999967,,109,170
1221879,-2035.63828648537,152.224874505456,818.578703703642,-2095.63828648537,108.554025080025,704.999999999938,,105.5,60
1221880,-1845.73996843053,-833.018660476929,844.499999999986,-2003.73996843053,-888.189509902361,701.499999999986,,105.5,150
1221881,-1758.6494190572,152.224874505455,844.999999999967,-1906.6494190572,105.554025080024,701.999999999967,,105.5,140
1221882,-1406.2878530157,-833.01866047693,848.999999999967,-1674.2878530157,-888.189509902362,599.999999999967,,210,260
1221938,-1389.0245307016,20.6976685031275,844.999999999967,-1401.0245307016,-17.9338579771492,832.999999999967,,150,100
1221964,-1588.0245307016,269.212609485213,1118.49999999995,-1659.63979730076,62.7126094852127,1015.49999999995,,100,100
1221988,-2054.53389794824,-249.945974919957,1123.99999999997,-2099.04796191729,-427.945974919957,1010.99999999997,,109,170
1221989,-2035.63828648537,152.224874505456,1120.57870370364,-2095.63828648537,108.554025080025,1006.99999999994,,105.5,60
1221990,-1845.73996843053,-833.018660476929,1146.49999999999,-2003.73996843053,-888.189509902361,1003.49999999999,,105.5,150
1221991,-1758.6494190572,152.224874505455,1146.99999999997,-1906.6494190572,105.554025080024,1003.99999999997,,105.5,140
1221992,-1406.2878530157,-833.01866047693,1150.99999999997,-1674.2878530157,-888.189509902362,901.999999999967,,210,260
1222048,-1389.0245307016,20.6976685031275,1146.99999999997,-1401.0245307016,-17.9338579771492,1134.99999999997,,150,100
1222070,-1588.0245307016,269.212609485213,1420.49999999995,-1659.63979730076,62.7126094852127,1317.49999999995,,100,100
1222094,-2054.53389794824,-249.945974919957,1425.99999999997,-2099.04796191729,-427.945974919957,1312.99999999997,,109,170
