id,xmax,ymax,zmax,xmin,ymin,zmin,length,height,width
418043,-1582.43512710126,1409.23615333254,847.839999999967,-1932.43414777782,1114.23615333254,603.999999999967
418046,-1582.43512710129,1104.23615333254,847.839999999967,-1932.43414777608,809.236153332538,603.999999999967
418049,-1625.48248081527,799.236153332539,847.839999999967,-1780.48248081527,603.707923769242,603.999999999967
418639,465.241381087738,108.554025080016,847.839999999967,93.7968624607144,-201.445974919952,603.999999999967
418642,-1900.04478129134,-211.445974919957,847.839999999967,-2055.37711249186,-441.445974919957,603.999999999967
418645,-1614.02453070161,108.554025080025,847.839999999967,-1985.19967421531,-201.445974919959,603.999999999967
419210,-299.733668186275,154.066142022947,847.839999999967,-360.224624941291,3.99855798959555,603.999999999967
419219,530.418819364293,-451.445974919953,847.839999999967,310.418819364295,-836.018660476934,603.999999999967
419727,-1379.18780346403,-431.235488057119,847.839999999967,-1830.37711249186,-836.018660476932,603.999999999967
419730,-1830.37711249186,-451.445974919957,847.839999999967,-2050.37711249186,-836.01866047693,603.999999999967
419826,535.418819364292,-211.445974919951,847.839999999967,380.418819364292,-441.445974919953,603.999999999967
458524,466.017849035231,108.554283075592,4184.84,32.856572284714,-312.208139648525,3941
458527,381.209154074971,-481.018660476932,4184.84,-88.7908459250302,-836.018660476931,3941
479960,-1407.08770983891,1764.23615333254,847.839999999967,-1787.43414777823,1304.23615333254,603.999999999967
482943,412.206479536928,1409.23615333254,847.839999999967,62.2074588603692,1114.23615333254,603.999999999967
482946,267.206479537335,1764.23615333254,847.839999999967,-113.139958401982,1304.23615333254,603.999999999967
483281,-62.7925411307248,1481.06614202295,847.839999999967,-498.479549466879,1094.23475870783,603.999999999967
483287,412.206479535191,1104.23615333254,847.839999999967,62.2074588603972,809.236153332538,603.999999999967
483290,260.254812574377,799.236153332539,847.839999999967,105.254812574375,603.707923769242,603.999999999967
775246,-498.479549466878,1481.06614202295,847.839999999967,-748.479146563784,1136.06475870781,603.999999999967
775522,-771.748521677107,1500.06614202295,847.839999999967,-1021.74811877401,1136.06475870781,603.999999999967
775525,-1021.74811877401,1481.06935656657,847.839999999967,-1457.43512711017,1094.21026195384,603.999999999967
775602,310.418819364296,-431.235488057123,847.839999999967,-142.785582655687,-836.018660476936,603.999999999967
781715,-98.7908459250295,-481.018660476931,4184.84,-408.79084592503,-836.018660476932,3941
781969,-618.292546865747,-171.018660476933,4184.84,-1207.49400005462,-581.01866047693,3941
785678,412.475854650251,1409.23615333254,4184.84,62.2074588603696,1114.23615333254,3941
785681,412.475854648514,1104.23615333254,4184.84,62.2074588603977,809.236153332538,3941
785684,262.474994366694,1764.23615333254,4184.84,-113.139958401982,1305.0764882152,3941
785687,260.254812574375,799.236153332539,4184.84,105.254812574375,603.707923769243,3941
786151,-123.139958401982,1481.06614202295,4184.84,-429.139958401983,1111.06475870784,3941
786154,-429.139958401982,1481.06614202295,4184.84,-1207.49400005462,908.066142022949,3941
909462,-418.79084592503,-471.01866047693,4184.84,-738.790845925031,-836.018660476931,3941
1002454,-466.785582655684,-469.018660476933,847.839999999967,-766.785582655685,-836.018660476934,603.999999999967
1003894,-1098.67170176009,-175.018660477328,847.839999999967,-1352.18780346403,-527.018660477329,603.999999999967
1003897,-1151.29558265568,-537.018660477328,847.839999999967,-1352.18780346403,-706.528660477328,603.999999999967
1003905,-774.665567775927,-355.018660476934,847.839999999967,-1141.29558265568,-836.018660476935,603.999999999967
1004065,-479.664419269853,-171.018660476933,847.839999999967,-694.620405387415,-345.018660476934,603.999999999967
1079040,-1582.43512710126,1409.23615333254,1451.83999999997,-1932.43414777782,1114.23615333254,1207.99999999997
1079042,-1582.43512710129,1104.23615333254,1451.83999999997,-1932.43414777608,809.236153332538,1207.99999999997
1079044,-1625.48248081527,799.236153332539,1451.83999999997,-1780.48248081527,603.707923769242,1207.99999999997
1079051,465.241381087738,108.554025080016,1451.83999999997,93.7968624607144,-201.445974919952,1207.99999999997
1079053,-1900.04478129134,-211.445974919957,1451.83999999997,-2055.37711249186,-441.445974919957,1207.99999999997
1079055,-1614.02453070161,108.554025080025,1451.83999999997,-1985.19967421531,-201.445974919959,1207.99999999997
1079061,-299.733668186275,154.066142022947,1451.83999999997,-360.224624941291,3.99855798959555,1207.99999999997
1079062,530.418819364293,-451.445974919953,1451.83999999997,272.125223349136,-836.018660476934,1207.99999999997
1079067,-1379.18780346403,-431.23548805712,1451.83999999997,-1632.44581761283,-836.018660476932,1207.99999999997
1079069,-1632.44581761283,-439.445974919952,1451.83999999997,-2050.37711249186,-836.018660476931,1207.99999999997
1079071,535.418819364292,-211.445974919951,1451.83999999997,380.418819364292,-441.445974919953,1207.99999999997
1079073,-1407.08770983891,1764.23615333254,1451.83999999997,-1787.43414777823,1304.23615333254,1207.99999999997
1079075,412.206479536928,1409.23615333254,1451.83999999997,62.2074588603692,1114.23615333254,1207.99999999997
1079077,267.206479537335,1764.23615333254,1451.83999999997,-113.139958401982,1304.23615333254,1207.99999999997
1079081,52.2074588604168,1481.06614202295,1451.83999999997,-538.479146563784,891.234758707832,1207.99999999997
1079082,412.206479535191,1104.23615333254,1451.83999999997,62.2074588603972,809.236153332538,1207.99999999997
1079084,260.254812574377,799.236153332539,1451.83999999997,105.254812574375,603.707923769242,1207.99999999997
1079098,-474.139958401977,1481.06614202295,1451.83999999997,-748.479146563784,1107.23615333254,1207.99999999997
1079103,-771.748521677107,1481.06614202295,1451.83999999997,-1047.81833472559,1107.23615333254,1207.99999999997
1079105,-1004.42869589061,1481.06614202295,1451.83999999997,-1572.43512710131,891.234758707832,1207.99999999997
1079107,272.125223349136,-451.445974919949,1451.83999999997,-142.785582655687,-836.018660476936,1207.99999999997
